,title,rating,review,address,user_id
1484,Koyunlu Hotel,5.0,4,"Ulucanlar Cd. No:35 Saman Pazari, Ankara 06610 Türkiye",8
228,Canbek Hotel,2.4,3,"Sogukkuyu Sokak No. 8, Ankara Türkiye",8
1411,Ilksan Deha Hotel,0.3,23,"Camlitepe Mah. Taskent Sokak No 25, Ankara 6590 Türkiye",5
167,N'evo Studios,1.3,33,"Alacaatli Mah. 3158. Cad No. 38 Alacaatli, Ankara 06810 Türkiye",7
707,Sonno Boutique Rooms & Suites,2.2,75,"Tunus Caddesi No:52 Cankaya, Ankara 06000 Türkiye",9
633,Kayra Hotel,4.1,67,"Kocatepe Mahallesi Bayındir 2 Sokak No:46 Kızılay, Ankara 06420 Türkiye",4
2220,Seven Deep Hotel,3.3,54,"Bestekar Sk. No: 72 Çankaya, Ankara 06680 Türkiye",6
1800,Grand Duman Hotel,4.0,2,"Çankırı Cad. Orta Sok. No:7, Ankara 06120 Türkiye",5
418,Aymini Hotel,1.3,18,"Zinaat Mah. Atmaca Sok. No: 6 Dışkapı, Ankara Türkiye",9
389,Hm Commerce Hotel,0.0,45,"Melih Gökçek Bulvarı No.63 Yenimahalle, Ankara 06378 Türkiye",10
2309,Hm Commerce Hotel,1.8,45,"Melih Gökçek Bulvarı No.63 Yenimahalle, Ankara 06378 Türkiye",6
2027,An Grand Hotel,0.0,14,"Ulucanlar Caddesi, No: 68, Ankara 06100 Türkiye",3
1559,The Wings Hotels Neva Palas,1.5,51,"Esat Cad 32 Kucukesat, Ankara 06640 Türkiye",3
749,Tesk Hotel,0.0,4,"Çukurca Birlik Mah. 478. Sok. No: 10 Çankaya Merkez, Çankaya, Ankara Türkiye",1
995,Hotel Best,1.2,57,"Atatürk Bulv. No:195 Kavaklıdere, Çankaya, Ankara 06680 Türkiye",8
932,Otel Evren,0.0,2,"Hacı Bayram Mah. Çankırı Cad. Akşehir Sok. No:1/A Altındağ Merkez, Altındağ, Ankara 06050 Türkiye",4
2858,Tac Hotel,3.1,8,"Cankiri Cad. No: 35 Ulus, Ankara 06030 Türkiye",6
373,Ab-i Hayat Thermal Hotel,1.3,40,"Kazımkarabekir cad. no:30 Kızılcahamam, Ankara 06890 Türkiye",4
1815,Çankaya İmkb Mesleki ve Teknik Anadolu Lisesi Uygulama Oteli,2.5,7,"Çetin Emeç Bulvarı 2. Cad. 1290. Sokak No:1 Öveçler, Ankara Türkiye",10
3015,Ankara Han Hostel,2.7,9,"Camlitepe Mah. Erdem Sok. No.28 Cebeci, Ankara Türkiye",4
852,Argentum Hotel,2.3,41,"Arjantin Cad. Borazan Sok. No11, Ankara 06000 Türkiye",4
1303,Latanya Otel Ankara,1.8,248,"Büklüm Cad. No: 1 Kavaklıdere, Çankaya, Ankara 06680 Türkiye",7
3059,Otel Büyük Erşan,2.2,5,"Selanaik Cad. No:74 Kızılay, Çankaya, Ankara Türkiye",8
1023,Elit Palas Hotel,3.8,47,"Bestekar Sokak No:26, Ankara 81580 Türkiye",6
1857,Aktaş Otel,5.0,1,"Soğuk Kuyu Sok. No:4 Rüzgarlı, Altındağ, Ankara Türkiye",2
738,Aymini Hotel,2.0,18,"Zinaat Mah. Atmaca Sok. No: 6 Dışkapı, Ankara Türkiye",10
1204,Lotis Boutique Otel,1.3,3,"Fakülteler Mah. Cemal Gürsel Cad. No:45, Ankara 06410 Türkiye",7
378,Ontur Butik Otel,2.7,33,"Kenedy Cad. No:144 100.Yıl, Ankara Türkiye",9
2764,Koyunlu Hotel,1.0,4,"Ulucanlar Cd. No:35 Saman Pazari, Ankara 06610 Türkiye",2
163,The Park Hotel,3.0,2,"Ziyabey Caddesi No:39 Nasuh Akar Mahallesi, Balgat \ Çankaya, Ankara 06520 Türkiye",3
2839,The Wings Hotels Neva Palas,2.7,51,"Esat Cad 32 Kucukesat, Ankara 06640 Türkiye",7
1580,Seven Deep Hotel,3.1,54,"Bestekar Sk. No: 72 Çankaya, Ankara 06680 Türkiye",4
1087,Evkuran Hotel,1.4,7,"Ziya Gokalp Cad, Mediha Eldem Sok 40, Ankara Türkiye",10
1171,Amar Hotel,4.1,19,"Cinnah Cad. Nergiz Sok. No:11, Ankara Türkiye",4
69,Hm Commerce Hotel,3.0,45,"Melih Gökçek Bulvarı No.63 Yenimahalle, Ankara 06378 Türkiye",9
28,Konur Hotel,1.3,47,"Mesrutiyet Mah. Konur Sok.No:7 KIzIlay-Ankara, Ankara 06060 Türkiye",8
3009,Akyüz Otel,2.5,23,"Rüzgarlı Sok. No:22 Ulus/İsmetpaşa, Altındağ, Ankara 06000 Türkiye",8
583,concept house,2.0,3,"BÜLBÜLDERESİ CAD 31 NM çankaya, Ankara 06660 Türkiye",4
1082,Royal Anka Hotel Cankaya,1.8,1,"Bayraktar Mah. Bayrakly Sok. no:35, Ankara Türkiye",5
2861,Ozkonak Hotel,2.6,5,"Hacettepe Mah. Hamamonu Cad. Talatpasa Bulvari 100B, Ankara 06900 Türkiye",9
213,Ankara Selvi Otel,0.5,25,"Cankiri cad. No: 16, Ankara 06030 Türkiye",3
100,Asrin Business Hotel,2.8,55,"Izmir Caddesi Elgun Sokak No: 6 Kızılay/Ankara, Ankara 06420 Türkiye",10
436,Ankara Inn,2.9,2,"Izmir Cad 12 Kizilay, Ankara 06440 Türkiye",7
1729,Akyüz Otel,2.1,23,"Rüzgarlı Sok. No:22 Ulus/İsmetpaşa, Altındağ, Ankara 06000 Türkiye",4
1694,Vivaldi Park Hotel,2.1,14,"Birlik Mahallesi 408. Sokak No:1 Çankaya, Ankara 06610 Türkiye",9
2980,Asrin Business Hotel,1.8,55,"Izmir Caddesi Elgun Sokak No: 6 Kızılay/Ankara, Ankara 06420 Türkiye",9
2123,Melih Otel,1.9,3,"Işıklar Cd. No: 9 Ulus, Ankara 06330 Türkiye",9
1737,Golden House,3.2,1,"Kızılırmak Caddesi no:14/3, Ankara 06100 Türkiye",2
1564,Hotel Houston,2.6,57,"Güniz Sok. No:26 Kuğulu Park Mevki Kavaklidere, Ankara 6700 Türkiye",8
1059,Kocatepe Hotel,0.0,23,"Mesrutiyet Cd. 33, Ankara 06420 Türkiye",2
1092,Ankara Hotel Pino,0.4,8,"Bayraktar Mah. Bayrakli Sok. No: 35, Ankara 6700 Türkiye",5
2970,Notte Boutique Hotel,4.5,64,"Büklüm Sok. No:113 Kavaklıdere, Çankaya, Ankara 06460 Türkiye",9
1773,Melodi Hotel,2.8,1,"Karanfil Sok. 10 Kizilay, Ankara Türkiye",8
773,Ada Palas Otel,2.1,1,"Doğanbey Mah. Rüzgarlı Cad. No:23 Ulus/İsmetpaşa, Altındağ, Ankara Türkiye",5
71,Ankara Capital Otel,1.0,29,"Çankırı Cad. No:21, Ankara 06300 Türkiye",1
319,Sheraton Ankara Hotel & Convention Center,1.3,551,"Noktali Sokak Kavaklidere, Ankara 06700 Türkiye",9
309,Hotel Abro Sezenler,3.3,33,"Sezenler Caddesi No:18 Kızılay, Ankara 06420 Türkiye",9
3008,Mar&Si Hotel,2.5,1,"Esdost Sk. 10 Altindag, Ankara 06050 Türkiye",7
2740,M&G Hostel,3.0,6,"Emek Mah. Biskek Cad. 30 sk. no 43 Emek, Ankara Türkiye",8
2844,Hotel Houston,2.1,57,"Güniz Sok. No:26 Kuğulu Park Mevki Kavaklidere, Ankara 6700 Türkiye",2
1840,Erk Otel,3.0,1,"Menekşe Sok. No:27 Kızılay, Çankaya, Ankara Türkiye",5
1038,Ozdemir Palas,1.5,7,"Bayındır 1 Sokak No:24, Ankara 06430 Türkiye",1
2534,Hotel Abro Necatibey,3.8,68,"Necatibey Caddesi No 28 Kizilay, Ankara Türkiye",1
1608,Grand Ankara Hotel & Convention Center,3.3,323,"Ataturk Bulvari No:183 Kavaklidere, Ankara 06680 Türkiye",3
2509,Muratzade Konağı Boutique Hotel,2.8,27,"Yayçeken Sk. No 20 Kale - Altındağ, Ankara 06080 Türkiye",6
1341,Rental House Ankara,4.0,23,"Filistin Caddesi Kuleli Sokak No:22, Ankara Türkiye",5
2779,Maltepe Manhattan Hotel,3.5,5,"G.M.K. Bulvari No. 66, Ankara 6570 Türkiye",7
3157,Midas Otel,3.0,69,"Tunus Cad. No:20 Kavaklıdere, Çankaya, Ankara 06680 Türkiye",6
689,Hotel 2000 Kavaklıdere,2.5,182,"Kavaklıdere, Bestekar Cd No:29,, Ankara 06680 Türkiye",1
369,Hotel 2000 Kavaklıdere,2.8,182,"Kavaklıdere, Bestekar Cd No:29,, Ankara 06680 Türkiye",10
1939,The Mara Palace,2.2,24,"Kırlangıç Sok. No:5 Çankaya, Ankara 06700 Türkiye",5
2824,Starton Hotel,2.5,8,"Dr. Mediha Eldem Sok. 37 Kizilay, Çankaya, Ankara 06420 Türkiye",2
2117,Hotel Hitit Aile,3.6,4,"Hisarparki Caddesi No 12, Ankara 06250 Türkiye",3
148,Cimse Hotel,2.3,2,"Ozveren Sokak No:19 Maltepe / Cankaya, Ankara 06100 Türkiye",8
2228,Meyra Palace,1.8,105,"Muhsin Yazicioglu Caddesi No.55, Ankara Türkiye",4
1750,Ümit Pembe Köşk Hotel,1.6,20,"Kubilay Sok. No:11 Tandoğan, Ankara 66706 Türkiye",5
2960,Q Hotel,0.8,5,"Buklum Caddesi No. 15, Ankara 06680 Türkiye",9
606,Holiday Inn Ankara-Kavaklidere,4.0,266,"Tunus Caddesi No 7 Kavaklidere, Ankara 06680 Türkiye",7
1937,Anemon Ankara,3.1,125,"Konur 2 Sokak No 60, Kavaklidere, Ankara 06680 Türkiye",3
183,Hotel Kale,0.8,1,"Anafartalar Cad. Akataş Sok. No:13 Ulus/İsmetpaşa, Altındağ, Ankara Türkiye",3
248,Ankyra Hotel,3.0,16,"Opera Meydani Kosova Sokak No 1, Ankara 06080 Türkiye",8
1333,Ab-i Hayat Thermal Hotel,2.0,40,"Kazımkarabekir cad. no:30 Kızılcahamam, Ankara 06890 Türkiye",7
3023,Lagania As Hotel,2.5,3,"Kurtuluş Mahallesi, İrfan Gümüşel Cd. Beypazarı, Beypazarı Çarşı İçi, Ankara 06730 Türkiye",2
1570,Rota Bulvar Hotel,2.8,37,"Atatürk Bulvarı No: 63 Kızılay, Ankara Türkiye",4
2252,Divan Ankara,1.9,288,"Tunali Hilmi Caddesi Guniz Sok No :42 Kavaklıdere, Ankara 06700 Türkiye",9
458,Izzotel Ankara,0.6,6,"Fevzi Çakmak 1 Sok. No:12, Ankara 06420 Türkiye",9
1613,Best Western Plus Center Hotel,2.3,27,"Meşrutiyet mh Olgunlar Cad. 5/B, Ankara 06420 Türkiye",8
1701,TEDAŞ Misafirhanesi,3.0,4,"R Blok İnönü Bulvarı No: 27 Çankaya, Bahçelievler, Ankara Türkiye",6
2636,Başkent Konukevi,1.3,12,"Kültür Mahallesi, İçel Sokak No: 27 Çankaya, Atatürk Üniversitesi, Ankara 06420 Türkiye",4
1366,City Hotel Ankara,2.9,54,"Turan Güneş Bulvari No.19, Ankara 06550 Türkiye",10
2903,Latanya Otel Ankara,2.8,248,"Büklüm Cad. No: 1 Kavaklıdere, Çankaya, Ankara 06680 Türkiye",2
1110,Ümit Pembe Köşk Hotel,3.3,20,"Kubilay Sok. No:11 Tandoğan, Ankara 66706 Türkiye",3
1305,Grand Silay Hotel,4.0,20,"Meşrutiyet caddesi no:40 Kültür mahallesi, Ankara 06620 Türkiye",9
1562,Ankara Hotel Midi,2.8,79,"Karyagdi Sok. No 40, Ankara 06540 Türkiye",6
3088,Hotel Ayma,1.3,13,"Meşrutiyet Cad. No:25 Kızılay, Çankaya, Ankara Türkiye",7
1826,A&C Kiz Ogrenci Yurdu 3. Sube,2.6,3,"Silahtar Caddesi No: 60 Gazi Mahallesi Yenimahalle, Ankara 06560 Türkiye",1
1975,Grand Sera Hotel,2.3,20,"Denizciler cad.No:16, Altindag, Ankara 06030 Türkiye",1
710,Grand Hamit Hotel,2.0,33,"Strazburg Caddesi No:22, Ankara 06430 Türkiye",2
1074,Lotis Hotel,2.6,7,"Bayındır 2 Sokak No:32 Kızılay Cankaya, Ankara 06420 Türkiye",7
2726,Ankara Konaklari,2.8,1,"Anafartalar Mah. Denizciler Cad. No:41, Ankara 06030 Türkiye",4
671,New Gate Hotel,3.1,37,"Eti Mahallesi, GMK Bulvarı No: 92 Maltepe, Ankara 06570 Türkiye",3
2080,Elit Otel,2.8,9,"Olgunlar Caddesi No 6 Bakanliklar, Ankara 06640 Türkiye",6
806,Ankara Konaklari,2.6,1,"Anafartalar Mah. Denizciler Cad. No:41, Ankara 06030 Türkiye",8
2344,YV Boutique Hotel,3.6,8,"Zuhtu Tigrel Caddesi No: 3 Oran, Ankara 06450 Türkiye",1
1383,Amari Residances Pattaya,2.1,2,"382/14 Moo 12 Pratumnak Hill Nongprue, Ankara 06200 Türkiye",7
2829,Muratzade Konağı Boutique Hotel,2.5,27,"Yayçeken Sk. No 20 Kale - Altındağ, Ankara 06080 Türkiye",7
1740,Otel KGZ Konagi,3.6,2,"Aşağı Öveçler, 1329. Sk. No: 2,, Ankara 06460 Türkiye",5
2517,Midas Otel,1.8,69,"Tunus Cad. No:20 Kavaklıdere, Çankaya, Ankara 06680 Türkiye",4
1572,Otel Evren,0.0,2,"Hacı Bayram Mah. Çankırı Cad. Akşehir Sok. No:1/A Altındağ Merkez, Altındağ, Ankara 06050 Türkiye",6
771,Ilksan Deha Hotel,0.3,23,"Camlitepe Mah. Taskent Sokak No 25, Ankara 6590 Türkiye",3
2132,Argentum Hotel,2.8,41,"Arjantin Cad. Borazan Sok. No11, Ankara 06000 Türkiye",8
260,Sevecen Hotel,2.6,8,"Talatpasa Bulvari No:112 Hamamonu- Altindag, Ankara 06240 Türkiye",10
3115,Hotel Selanik,3.6,3,"Selanik 2 Sk. No 47 Meşrutiyet Cd, Ankara Türkiye",4
2317,Alfin Hotel,0.6,17,"Menekşe Sok. No:11 Kızılay, Ankara 06440 Türkiye",4
544,Tarman Otel,0.8,1,"Atatürk Mah. Melek Sok. No 5 Sincan Merkez, Ankara Türkiye",5
1370,Notte Boutique Hotel,2.7,64,"Büklüm Sok. No:113 Kavaklıdere, Çankaya, Ankara 06460 Türkiye",4
622,Peracity Otel,2.1,10,"Altindag Mahallesi, Ruzgarli Caddesi 10/A Ulus, Ankara 06050 Türkiye",3
222,Divriği Konukevi,1.8,1,"Aydınlar Mah. Sokullu Cad. Pir Sultan Sok. No:8 Dikmen, Çankaya, Ankara Türkiye",2
2325,Tüfad Prestige Otel,3.1,18,"Kennedy Cad. No:84 Kavaklıdere, Çankaya, Ankara 06700 Türkiye",2
2096,Destino Park Hotel,3.8,9,"Maltepe Mah. Gazi Mustafa Kemal Bulvarı No: 59/1 Çankaya, Ankara 06570 Türkiye",2
2126,Grand Sıla Otel,2.7,4,"Saray Mah. İstanbul Yolu 27. Km. Kazan Merkez, Kazan, Ankara Türkiye",2
3110,Suna Hotel,2.5,5,"Cankiri Caddesi Sogukkuyu Sokak No 6 Ulus Altindag, Ankara 06030 Türkiye",9
2690,Guleryuz Hotel,3.1,4,"Sanayi Caddesi No:37 Ulus Altindag, Ankara 06050 Türkiye",8
111,Hotel Anıttepe 2000,1.6,22,"Gülseren Sok. No:28 Maltepe, Ankara 06570 Türkiye",1
1514,Cadence Design Hotel,0.3,34,"Filistin Caddesi, No:43 Gaziosmanpasa, Ankara Türkiye",8
2311,Ankara Capital Otel,2.8,29,"Çankırı Cad. No:21, Ankara 06300 Türkiye",8
3172,Otel Evren,3.6,2,"Hacı Bayram Mah. Çankırı Cad. Akşehir Sok. No:1/A Altındağ Merkez, Altındağ, Ankara 06050 Türkiye",1
296,Lion City Hotel Kızılay,2.3,1,"Kocatepe Mahallesi Bayındır 2 Sokak no:35, Ankara 06420 Türkiye",6
2479,Gimat Otel,0.0,14,"Bağdat Cad. No:91 Ostim, Yenimahalle Macunkoy, Ankara 06200 Türkiye",6
983,Latanya Otel Ankara,2.3,248,"Büklüm Cad. No: 1 Kavaklıdere, Çankaya, Ankara 06680 Türkiye",6
1430,Ümit Pembe Köşk Hotel,1.1,20,"Kubilay Sok. No:11 Tandoğan, Ankara 66706 Türkiye",4
2826,No 19 Boutique Hotel,3.4,63,"Birlik mahallesi 457. Sokak No. 19 Cankaya, Ankara 06660 Türkiye",4
3120,Erk Otel,2.3,1,"Menekşe Sok. No:27 Kızılay, Çankaya, Ankara Türkiye",9
354,Akar International Hotel,1.3,37,"Gazi Mustafa Kemal Bulv. No:111 Maltepe, Çankaya, Ankara Türkiye",5
3013,Ada Palas Otel,2.6,1,"Doğanbey Mah. Rüzgarlı Cad. No:23 Ulus/İsmetpaşa, Altındağ, Ankara Türkiye",2
2957,Alfin Hotel,3.0,17,"Menekşe Sok. No:11 Kızılay, Ankara 06440 Türkiye",6
2180,Sevecen Hotel,2.5,8,"Talatpasa Bulvari No:112 Hamamonu- Altindag, Ankara 06240 Türkiye",6
1795,Bloom Hotel,2.2,8,"2. Sümer Sok. No:28 Kızılay, Çankaya, Ankara 06440 Türkiye",10
2807,Bürokrat Evi,1.9,2,"Kubilay Sk. No 2 Anıttepe Mahallesi, Ankara 06580 Türkiye",5
3036,Gazi Park Hotel,1.8,53,"Alparslan Türkeş Cad. No:69 Beştepe Mah., Yenimahalle, Ankara Türkiye",5
367,The Green Park Hotel Ankara,2.2,344,"KIzilirmak Mah. 1443. Cad. No:39 Cukurambar, Balgat, Ankara 06510 Türkiye",8
2787,Madi Ankara Inci Hotel,2.1,1,"Cankiri Cad. No: 54, Ulus, Ankara 06630 Türkiye",5
662,Atalay Hotel,1.7,52,"Çankırı Cad. No 20, Ankara 06030 Türkiye",4
1587,Hotel2017,3.0,53,"Necatibey Cad. No: 68 Çankaya, Kızılay, Ankara 06430 Türkiye",1
288,Hotel Monec,3.2,81,"Esat Ozoguz Sk No:5 Oran, Ankara 06450 Türkiye",8
2278,Hotel Excellence Inn,1.4,22,"Prof. Dr. Ahmet Taner Kislali Mah 2914 Cad No 4 Cayyolu Cankaya, Ankara 06810 Türkiye",5
274,Beypalas Hotel,2.0,29,"Beytepe Mah. Irfan Gumusel Cad. No47 Beypazarı, Ankara 6730 Türkiye",4
440,Santa Zaguda Butik Hotel,3.6,3,"Guvenevler Mah. Farabi Sok. No: 33, Ankara 06690 Türkiye",1
2301,Rental House Ankara,2.3,23,"Filistin Caddesi Kuleli Sokak No:22, Ankara Türkiye",8
1134,Ankara Royal Hotel,0.0,39,"Büklüm Sokak No: 37 Çankaya, Ankara 06680 Türkiye",7
118,Surmeli Ankara,0.8,108,"Cihan Sokak No 6 Sıhhiye, Ankara 06430 Türkiye",8
801,Ankara Jolly Hotel,4.0,1,"Irfan Bastug Caddesi No 1 Yildirim Beyazit Bulvari, Ankara 06070 Türkiye",3
190,Hotel Etap Bulvar,3.3,16,"Olgunlar Cad. No:4 Bakanlıklar, Ankara 06680 Türkiye",10
2289,Hotel 2000 Kavaklıdere,2.5,182,"Kavaklıdere, Bestekar Cd No:29,, Ankara 06680 Türkiye",6
2559,Sheraton Ankara Hotel & Convention Center,0.3,551,"Noktali Sokak Kavaklidere, Ankara 06700 Türkiye",6
2806,Mersin Hotel Ankara,3.5,1,"Milli Mudafa Cad. 16 Kizilay, Ankara Türkiye",4
2950,Grand Hamit Hotel,1.8,33,"Strazburg Caddesi No:22, Ankara 06430 Türkiye",9
41,Eyüboğlu Hotel,3.3,66,"Karanfil Sokak No: 73, Ankara 06640 Türkiye",1
874,Cadence Design Hotel,2.3,34,"Filistin Caddesi, No:43 Gaziosmanpasa, Ankara Türkiye",6
2053,Ada Palas Otel,0.0,1,"Doğanbey Mah. Rüzgarlı Cad. No:23 Ulus/İsmetpaşa, Altındağ, Ankara Türkiye",9
593,Apart Hotel Best,1.7,50,"Uğur Mumcu Sok. No 71 Gaziosmanpasa, Ankara 06700 Türkiye",4
3139,Lion City Hotel Ankara,3.5,4,"Örnek Mahallesi Omer Halis Demir Bulvari No. 1 Altındağ, Ankara 06080 Türkiye",8
944,Altinel Ankara Hotel & Convention Center,0.0,408,"Gazi Mustafa Kemal Bulvari 151, Tandogan, Ankara 06570 Türkiye",6
1412,Ankara Hotel Pino,2.2,8,"Bayraktar Mah. Bayrakli Sok. No: 35, Ankara 6700 Türkiye",6
1849,And Butik Hotel,0.5,1,"Kale Mahallesi Istek Sokak No:2, Ankara 06230 Türkiye",4
639,Sheraton Ankara Hotel & Convention Center,4.0,551,"Noktali Sokak Kavaklidere, Ankara 06700 Türkiye",10
1459,Otel Büyük Erşan,3.3,5,"Selanaik Cad. No:74 Kızılay, Çankaya, Ankara Türkiye",3
2102,OZ Altin Basak Hotel,2.1,1,"Anafartalar Mah Denizciler Cad No:46, Ankara 06050 Türkiye",8
783,Lagania As Hotel,2.4,3,"Kurtuluş Mahallesi, İrfan Gümüşel Cd. Beypazarı, Beypazarı Çarşı İçi, Ankara 06730 Türkiye",5
3152,Hotel Dream Life,2.3,19,"Mesrutiyet Caddesi Hatay Sok. No:19, Ankara 06640 Türkiye",1
712,Latifoglu Hotel,1.6,20,"Olgunlar Cad. No:10 Kavaklidere, Ankara 06170 Türkiye",4
1660,Yeni Bahar Otel,3.0,15,"Doğanbey Mah. Çankırı Cad. No: 25 Altındağ, Ankara 06030 Türkiye",5
1542,Anıt Park Otel,2.8,14,"Gazi Mustafa Kemal Bulv. Kubilay Sok. No:45 Tandoğan, Çankaya, Ankara Türkiye",6
589,Muratzade Konağı Boutique Hotel,3.8,27,"Yayçeken Sk. No 20 Kale - Altındağ, Ankara 06080 Türkiye",10
728,Inn.14 Hostel,4.1,31,"Aşkaabat Caddesi No:14 7.Cadde, Ankara Türkiye",10
17,Anemon Ankara,0.0,125,"Konur 2 Sokak No 60, Kavaklidere, Ankara 06680 Türkiye",7
2601,Eyüboğlu Hotel,2.8,66,"Karanfil Sokak No: 73, Ankara 06640 Türkiye",9
352,Hotel Cinnah,0.8,144,"Cinnah Caddesi No:3 Cankaya, Ankara 06690 Türkiye",3
132,Ankara Hotel Pino,1.3,8,"Bayraktar Mah. Bayrakli Sok. No: 35, Ankara 6700 Türkiye",2
1724,Double Comfort Hotel,1.5,18,"Sanayi Cad No 22 Anafartalar Mah. Altındağ, Ankara 06050 Türkiye",9
1516,Ozilhan Hotel,2.5,9,"Akay Cad. No:9 Bakanliklar, Ankara 06640 Türkiye",10
625,Tunalı Hotel,2.6,84,"Tunalı Hilmi Cad. No:119 Kavaklıdere, Çankaya, Ankara 06700 Türkiye",6
2577,Anemon Ankara,1.3,125,"Konur 2 Sokak No 60, Kavaklidere, Ankara 06680 Türkiye",5
1504,Tarman Otel,1.1,1,"Atatürk Mah. Melek Sok. No 5 Sincan Merkez, Ankara Türkiye",8
1662,Asal Otel,3.0,31,"Çankırı Cad. No:29 Ulus, Altındağ, Ankara 06030 Türkiye",7
2600,TRYP by Wyndham Ankara Oran,4.1,85,"3 Zulfu Tigrel Street Oran Cankaya, Ankara 6450 Türkiye",8
2058,Izzotel Ankara,1.8,6,"Fevzi Çakmak 1 Sok. No:12, Ankara 06420 Türkiye",4
1474,Park 12 Apart Hotel,3.5,1,"Kazim Ozalp Mah Kizkulesi Sok No.12, Ankara 6700 Türkiye",8
1763,The Park Hotel,0.0,2,"Ziyabey Caddesi No:39 Nasuh Akar Mahallesi, Balgat \ Çankaya, Ankara 06520 Türkiye",8
1219,Lion City Hotel Ankara,3.0,4,"Örnek Mahallesi Omer Halis Demir Bulvari No. 1 Altındağ, Ankara 06080 Türkiye",2
1415,Ankara Han Hostel,1.2,9,"Camlitepe Mah. Erdem Sok. No.28 Cebeci, Ankara Türkiye",9
2971,City Hotel & Residence,4.6,26,"Birlik Mahallesi, 415. Cadde, 412. Sokak No: 8 Çankaya, Ankara 06650 Türkiye",10
1930,Point Hotel Ankara,2.6,146,"100. Yıl Mahallesi, 1427. Cadde No: 11 Balgat, Çankaya, Ankara 06530 Türkiye",6
1424,Doğa Residence Otel,3.0,19,"Ataç 1 Sok. No:11 Kızılay, Çankaya, Ankara 06410 Türkiye",8
1501,White Tail,1.5,3,"Elmadag Kayak Merkezi Elmadag, Ankara Türkiye",5
2293,Ab-i Hayat Thermal Hotel,0.0,40,"Kazımkarabekir cad. no:30 Kızılcahamam, Ankara 06890 Türkiye",10
862,Divriği Konukevi,3.8,1,"Aydınlar Mah. Sokullu Cad. Pir Sultan Sok. No:8 Dikmen, Çankaya, Ankara Türkiye",4
2060,Otel KGZ Konagi,2.6,2,"Aşağı Öveçler, 1329. Sk. No: 2,, Ankara 06460 Türkiye",6
1776,Destino Park Hotel,3.5,9,"Maltepe Mah. Gazi Mustafa Kemal Bulvarı No: 59/1 Çankaya, Ankara 06570 Türkiye",1
1011,LUGAL,2.3,80,"Noktalı Sok. No:1 Kavaklıdere, Çankaya, Ankara 06700 Türkiye",4
2870,Hotel Mola,0.7,81,"İzmir Cad. No:27 Kızılay, Çankaya, Ankara 06000 Türkiye",8
1493,Ankara Selvi Otel,2.8,25,"Cankiri cad. No: 16, Ankara 06030 Türkiye",7
536,Anka Konutları,2.2,2,"Ataç-2 Sokak, No: 63 Kültür Mah., Ankara 06530 Türkiye",7
1569,Wyndham Ankara,2.5,691,"Yaşam Ave 4th St No:4 Söğütözü, Ankara 06510 Türkiye",3
3085,TEB Dora Otel,0.3,20,"33. Cadde 2914. Sokak, 4, Ankara 06810 Türkiye",4
2215,Bordo Otel,4.0,1,"Denizciler Caddesi No:36, Ankara 06050 Türkiye",1
387,Sonno Boutique Rooms & Suites,3.0,75,"Tunus Caddesi No:52 Cankaya, Ankara 06000 Türkiye",8
1070,Reda Palas Selanik,3.3,2,"Selanik Cad No 37 Kizilay, Ankara 06650 Türkiye",3
1770,Double Bond House Spa,2.8,5,"100.Yıl Mahallesi Baglar Caddesi No:230/1, Ankara 06530 Türkiye",5
3123,Anadolu Hotels Esenboga Thermal,2.9,1,"Esenboga Havalimani 27.km Akyurt, Ankara 06750 Türkiye",2
789,Ankara Risiss Hotel,1.0,10,"Libya Cd. No: 30 Çankaya, Kızılay, Ankara Türkiye",1
2929,Hotel 2000 Kavaklıdere,2.5,182,"Kavaklıdere, Bestekar Cd No:29,, Ankara 06680 Türkiye",8
2467,Madi Ankara Inci Hotel,3.0,1,"Cankiri Cad. No: 54, Ulus, Ankara 06630 Türkiye",4
2452,Argentum Hotel,3.0,41,"Arjantin Cad. Borazan Sok. No11, Ankara 06000 Türkiye",9
675,Hotel Best,1.3,57,"Atatürk Bulv. No:195 Kavaklıdere, Çankaya, Ankara 06680 Türkiye",7
1205,Kardelen Apart Otel,1.8,1,"Halk Sokak 7, Ankara 06430 Türkiye",8
2392,Başkent Otel,2.6,5,"İstanbul Cad. No:28 Ulus/İsmetpaşa, Altındağ, Ankara 06060 Türkiye",9
2547,Hotel2017,2.5,53,"Necatibey Cad. No: 68 Çankaya, Kızılay, Ankara 06430 Türkiye",4
578,Grand 52 Otel,3.3,1,"Cankiri Caddesi Orta Sokak 13, Ankara 06620 Türkiye",9
1958,Hotel Excellence Inn,2.0,22,"Prof. Dr. Ahmet Taner Kislali Mah 2914 Cad No 4 Cayyolu Cankaya, Ankara 06810 Türkiye",4
1906,Park Inn by Radisson Ankara Cankaya,3.3,178,"Aleksander Dubcek Cad. No: 7, Ankara 06450 Türkiye",1
2576,Holiday Inn Ankara - Çukurambar,1.8,267,"İşçi Blokları Mah. 1484 Sk. No 3 (Konya yolu üzeri), Ankara 06520 Türkiye",4
2789,Ankara Gold Otel,3.5,18,"Güfte Sok. No:4 Kavaklıdere, Çankaya, Ankara Türkiye",7
1138,Reda Palas,3.0,23,"Karanfil Sokak No: 27 Kizilay, Ankara 06420 Türkiye",1
